"","identifier","text","mehercules_bene_homo_puto_sit_curabo_potest","fuit_fecit_quicquid_illum_nemo_manu_summam","sibi_plus_sestertium_illius_die_male_mei","puer_iussit_quem_esset_es_quia_domini","nobis_pro_adhuc_omnium_nunc_interim_fit","homo_vos_oportet_homines_vinum_hodie_nostrum","deinde_mensam_ante_aliquot_ubi_fortunata_circa","sibi_illum_afferri_coepi_iussit_postquam_vix","vides_quia_nunquam_quare_nunc_ideo_assem","illum_hic_mea_meam_summam_ideo_longe","eius_subinde_puer_cocus_hic_idem_aliquid","ait_agamemnon_quemadmodum_c_statim_ita_quibus","altera_habebat_fuerunt_parte_positus_nunc_triclinium","triclinium_familia_habinnas_totum_vero_nobis_plane","unum_melius_valde_balneum_eius_dicebat_ceterum","pedes_trimalchionis_minus_scilicet_heu_sumus_supra","magis_suum_fuit_res_eum_ipsum_immo","statim_pueri_duo_dii_lana_aquam_servi","ecce_subito_ceterum_canem_ianuam_trimalchionis_cuius","nemo_quem_sua_suam_amat_fortunata_dixit"
"261","urn:cts:latinLit:phi0972.phi001:52.12","Nihil autem tam inaequale erat; nam modo Fortunatam verebatur, modo ad naturam suam revertebatur. ","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.841666666666667"
"262","urn:cts:latinLit:phi0972.phi001:53.1","Et plane interpellavit saltationis libidinem actuarius, qui tanquam urbis acta recitavit: ","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.888235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647"
"263","urn:cts:latinLit:phi0972.phi001:53.2","VII. kalendas sextiles: in praedio Cumano, quod est Trimalchionis, nati sunt pueri xxx, puellae XL; sublata in horreum ex area tritici millia modium quingenta; boves domiti quingenti. ","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.888235294117647","0.00588235294117647","0.00588235294117647"
"264","urn:cts:latinLit:phi0972.phi001:53.3","Eodem die: Mithridates servus in crucem actus est, quia Gai nostri genio male dixerat. ","0.0027027027027027","0.0027027027027027","0.543243243243243","0.408108108108108","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027"
"265","urn:cts:latinLit:phi0972.phi001:53.4","Eodem die: in arcam relatum est, quod collocari non potuit, sestertium centies. ","0.00454545454545455","0.00454545454545455","0.913636363636364","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455"
"266","urn:cts:latinLit:phi0972.phi001:53.5","Eodem die: incendium factum est in hortis Pompeianis, ortum ex aedibus Nastae vilici. ","0.00588235294117647","0.00588235294117647","0.888235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647"
"267","urn:cts:latinLit:phi0972.phi001:53.6","Quid? inquit Trimalchio quando mihi Pompeiani horti emptisunt?","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.728571428571429"
"268","urn:cts:latinLit:phi0972.phi001:53.7","Anno priore inquit actuarius et ideo in rationem nondum venerunt.","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.425","0.00833333333333333","0.00833333333333333","0.425","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333"
"269","urn:cts:latinLit:phi0972.phi001:53.8","Excanduit Trimalchio et Quicunque inquit mihi fundi empti fuerint, nisi intra sextum mensem sciero, in rationes meas inferri vetuo. ","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.841666666666667","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333"
"270","urn:cts:latinLit:phi0972.phi001:53.9","Iam etiam edicta aedilium recitabantur et saltuariorum testamenta, quibus Trimalchio cum elogio exheredabatur; ","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.728571428571429","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143"
"271","urn:cts:latinLit:phi0972.phi001:53.10","iam nomina vilicorum et repudiata a cilcitore Iiberta in balneatoris contubernio deprehensa et atriensis Baias relegatus; iam reus factus dispensator et iudicium inter cubicularios actum.","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.841666666666667","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333"
"272","urn:cts:latinLit:phi0972.phi001:53.11","Petauristarii autem tandem venerunt. Baro insulsissimus cum scalis constitit puerumque iussit per gradus et in summa parte odaria saltare, circulos deinde ardentes transilire et dentibus amphoram sustinere. ","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.35952380952381","0.24047619047619","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.35952380952381","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238"
"273","urn:cts:latinLit:phi0972.phi001:53.12","Mirabatur haec solus Trimalchio dicebatque ingratum artificium esse. Ceterum duo esse in rebus humanis, quae libentissime spectaret, petauristarios et cornicines; reliqua animalia acroamata tricas meras esse. ","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.835714285714286","0.00238095238095238","0.00238095238095238","0.121428571428571","0.00238095238095238","0.00238095238095238"
"274","urn:cts:latinLit:phi0972.phi001:53.13","Nam et comoedos inquit emeram, sed malui illos Atellaniam facere, et choraulen meum iussi Latine cantare.","0.3","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.594117647058824","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647"
"275","urn:cts:latinLit:phi0972.phi001:54.1","Cum maxime haec dicente Gaio puer  Trimalchionis delapsus est. Conclamavit familia, nec minus convivae, non propter hominem tam putidum, cuius et cervices fractas libenter vidissent, sed propter malum exitum cenae, ne necesse haberent alienum mortuum plorare. ","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.225373134328358","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.00149253731343284","0.598507462686567","0.150746268656716","0.00149253731343284","0.00149253731343284","0.00149253731343284"
"276","urn:cts:latinLit:phi0972.phi001:54.2","Ipse Trimalchio cum graviter ingemuisset superque brachium tanquam laesum incubuisset, concurrere medici, et inter primos Fortunat a crinibus passis cum scypho, miseramque se atque infe licem proclamavit. ","0.00588235294117647","0.00588235294117647","0.3","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.594117647058824","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647"
"277","urn:cts:latinLit:phi0972.phi001:54.3","Nam puer quidem, qui ceciderat, circumibat iam dudum pedes nostros et missionem rogabat. Pessime mihi erat, ne his precibus per ridiculum aliquid catastropha quaereretur. Nec enim adhuc exciderat cocus ille, qui oblitus fuerat porcum exinterare. ","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.17719298245614","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.791228070175439","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228"
"278","urn:cts:latinLit:phi0972.phi001:54.4","Itaque totum circumspicere triclinium coepi, ne per parietem automatum aliquod exiret, utique postquam servus verberari coepit, qui brachium domini contusum alba potius quam conchyliata involverat lana. ","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.121428571428571","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.24047619047619","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.478571428571428","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.121428571428571","0.00238095238095238","0.00238095238095238"
"279","urn:cts:latinLit:phi0972.phi001:54.5","Nec longe aberravit suspicio mea; in vicem enim poenae venit decretum Trimalchionis, quo puerum iussit liberum esse, ne quis posset dicere, tantum virum esse a servo vulneratum. ","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.640425531914894","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.214893617021277","0.108510638297872"
"280","urn:cts:latinLit:phi0972.phi001:55.1","Comprobamus nos factum et quam in praecipiti res humanae essent, vario sermone garrimus. ","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.913636363636364","0.00454545454545455","0.00454545454545455","0.00454545454545455"
"281","urn:cts:latinLit:phi0972.phi001:55.2","Ita inquit Trimalchio non oportet hune casum sine inscriptione transire statimque codicillos poposcit et non diu cogitatione distorta haec recitavit:","0.003125","0.003125","0.003125","0.003125","0.003125","0.159375","0.159375","0.315625","0.003125","0.003125","0.003125","0.003125","0.003125","0.315625","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125"
"282","urn:cts:latinLit:phi0972.phi001:55.3.1"," """"""""Quod non expectes, ex transverse fit ","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.728571428571429","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143"
"283","urn:cts:latinLit:phi0972.phi001:55.3.2","- et supra nos Fortuna negotia curat.","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.728571428571429","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143"
"284","urn:cts:latinLit:phi0972.phi001:55.3.3"," quare da nobis vina Falerna, puer. ","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.3","0.3","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.3","0.00588235294117647","0.00588235294117647","0.00588235294117647"
"285","urn:cts:latinLit:phi0972.phi001:55.4","ab hoc epigrammate coepit poetarum esse mentio diuque summa carminis penes Mopsum Thracem memorata est done Trimalchio","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.888235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647"
"286","urn:cts:latinLit:phi0972.phi001:55.5","Rogo inquit """"""""magister, quid putas inter Ciceronem et Publilium interesse? Ego alterum puto disertiorem fuisse, alterum honestiorem. Quid enim his melius dici potest? ","0.290384615384615","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.675","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692"
"287","urn:cts:latinLit:phi0972.phi001:55.6.1","Luxuriae rictu Martis marcent moenia.","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05"
"288","urn:cts:latinLit:phi0972.phi001:55.6.2","Tuo palato clausus pavo pascitur","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.728571428571429","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143"
"289","urn:cts:latinLit:phi0972.phi001:55.6.3","plumato amictus aureo Babylonico,","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05"
"290","urn:cts:latinLit:phi0972.phi001:55.6.4","gallina tibi Numidica, tibi gallus spado;","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.728571428571429","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143"
"291","urn:cts:latinLit:phi0972.phi001:55.6.5","ciconia etiam, grata peregrina hospita","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05"
"292","urn:cts:latinLit:phi0972.phi001:55.6.6","pietaticultrix gracilipes crotalistria,","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05"
"293","urn:cts:latinLit:phi0972.phi001:55.6.7","avis exul hiemis, titulus tepidi temporis,","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05"
"294","urn:cts:latinLit:phi0972.phi001:55.6.8","nequitiae nidum in caccabo fecit modo.","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.728571428571429","0.0142857142857143","0.0142857142857143"
"295","urn:cts:latinLit:phi0972.phi001:55.6.9","Quo margarita cara tibi, bacam Indicam? ","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05"
"296","urn:cts:latinLit:phi0972.phi001:55.6.10","An ut matrona ornataphaleris pelagiis","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.728571428571429","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143"
"297","urn:cts:latinLit:phi0972.phi001:55.6.11","tollat pedes indomita in strato extraneo?","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.728571428571429","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143"
"298","urn:cts:latinLit:phi0972.phi001:55.6.12","Zmaragdum ad quam rem viridem, pretiosum vitrum?","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.728571428571429","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143"
"299","urn:cts:latinLit:phi0972.phi001:55.6.13","Quo Carchedonios optas ignes lapideos,","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05"
"300","urn:cts:latinLit:phi0972.phi001:55.6.14","nisi ut scintillet probitas e carbunculis?","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.728571428571429","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143"
"301","urn:cts:latinLit:phi0972.phi001:55.6.15","Aequum est induere nuptam ventum textilem,","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05"
"302","urn:cts:latinLit:phi0972.phi001:55.6.16","palam prostare nudam in nebula linea?'","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05"
"303","urn:cts:latinLit:phi0972.phi001:56.1","Quod autem inquit putamussecundum litteras difficillimum esse artificium? Ego puto medicum et nummularium:","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.3","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.594117647058824","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647"
"304","urn:cts:latinLit:phi0972.phi001:56.2","medicus, qui scit quid homunciones intra praecordia sua habeant et quando febris veniat, ","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.559259259259259","0.0037037037037037","0.0037037037037037","0.374074074074074"
"305","urn:cts:latinLit:phi0972.phi001:56.3","etiam si illos odi pessime, quod mihi iubent saepe anatinam parari; nummularius, qui per argentum aes videt. ","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.841666666666667","0.00833333333333333","0.00833333333333333","0.00833333333333333"
"306","urn:cts:latinLit:phi0972.phi001:56.4","Nam mutae bestiae laboriosissimae boves et oves: boves, quorum beneficio panem manducamus; oves, quod lana illae nos gloriosos faciunt. ","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.272972972972973","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.678378378378378","0.0027027027027027","0.0027027027027027"
"307","urn:cts:latinLit:phi0972.phi001:56.5","Et facinus indignum, aliquis ovillam est et tunicam habet. ","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.728571428571429","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143"
"308","urn:cts:latinLit:phi0972.phi001:56.6","Apes enim ego divinas bestias puto, quae mel vomunt, etiam si dicuntur illud a Iove afferre; ideo autem pungunt, quia ubicunque dulce est, ibi et acidum invenies. ","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.92962962962963","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037"
"309","urn:cts:latinLit:phi0972.phi001:56.7","Iam etiam philosophos de negotio deiciebat, cum pittacia in scypho circumferri coeperunt, ","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.728571428571429","0.0142857142857143"
"310","urn:cts:latinLit:phi0972.phi001:56.8","puerque super hoc positus officium apophoreta recitavit. Argentum sceleratum: allata est perna, super quam acetabula erant posita. Cervical: offla collaris allata est. Serisapia et contumelia: xerophagi ex sapa datae sunt et contus cum malo. ","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.121428571428571","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.716666666666667","0.00238095238095238","0.121428571428571","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238"
"311","urn:cts:latinLit:phi0972.phi001:56.9","Porri et persica: flagellum et cultrum accepit; passeres et muscarium: uvam passam et mel Atticum. Cenatoria et forensia: offlam et tabulas accepit. Canale et pedale: lepus et solea est allata. Muraena et littera: murem cum rana alligata fascemque betae accepit. Diu risimus:","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.948648648648649","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027"
"312","urn:cts:latinLit:phi0972.phi001:56.10","sexcenta huiusmodi fuerunt, quae iam exciderunt memoriae meae.","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.594117647058824","0.00588235294117647","0.00588235294117647","0.3","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647"
"313","urn:cts:latinLit:phi0972.phi001:57.1","Ceterum Ascyltos, intemperantis licentiae, cum omnia sublatis manibus eluderet et usque ad lacrimas rideret, unus ex conlibertis Trimalchionis excanduit, is ipse qui supra me discumbebat, et ","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.954761904761905","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238"
"314","urn:cts:latinLit:phi0972.phi001:57.2","Quid rides inquit vervex? An tibi non placent lautitiae domini mei? Tu enim beatior es et convivare melius soles. Ita tutelam huius loci habeam propitiam, ut ego si secundum illum discumberem, iam illi balatum duxis sem. ","0.703508771929825","0.00175438596491228","0.00175438596491228","0.264912280701754","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228"
"315","urn:cts:latinLit:phi0972.phi001:57.3","Bellum pomum, qui rideatur alios; larifuga nescio quis, nocturnus, qui non valet lotium suum. Ad summam, si circumminxero illum, nesciet qua fugiat. Non mehercules soleo cito fervere, sed in molle carne vermes nascuntur. ","0.35952380952381","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.597619047619047","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238"
"316","urn:cts:latinLit:phi0972.phi001:57.4","Ridet. Quid habet quod rideat? Numquid pater fetum emit lamna? Eques Romanus es: et ego regis filius. 'Quare ergo servivisti?' Quia ipse me dedi in servitutem et malui civis Romanus esse quam tributarius. Et nunc spero me sic vivere, ut nemini iocus sim. ","0.00175438596491228","0.00175438596491228","0.352631578947368","0.0894736842105263","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.440350877192982","0.00175438596491228","0.00175438596491228","0.0894736842105263","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228"
