"","identifier","text","insequor_novus_perterreo_circumvenio_conspicio_cado_committo","collis_fodio_altitudo_natura_pedum_vallus_mons","consto_tres_frumentarius_centurio_eo_audio_egredior","potestas_sive_aeduorum_fides_interfacio_nuntius_fortuna","agger_turris_porta_vallus_clamor_eruptio_subsidium","jus_caesare_liber_pax_injuria_respondeo_regnum","auctoritas_senatus_quisquam_publicus_magistratus_gratia_frater","romanis_concilium_dis_ratio_exspecto_communis_liber","labienum_galliam_praeficio_hiberna_hiemo_crassus_deduco","ullus_prior_moror_fortuna_vereor_supero_enim","dimitto_concilium_littera_polliceor_evoco_remus_finitimus","pons_domus_traduco_occido_armo_occupo_confero","post_moveo_tertius_supra_dux_accedo_explorator","nitor_memoria_magnitudo_doceo_genus_gravis_publicus","tempestas_sero_commeatus_portus_tueor_insula_aestus"
"946","urn:cts:latinLit:stoa0069.stoa001.hc:5.25.2","hic caesar pro is virtus atque in sui benevolens  qui in omnis bellum singularis is opus sum utor  magnus locum restituo","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.443478260869565","0.00869565217391304","0.443478260869565","0.00869565217391304"
"947","urn:cts:latinLit:stoa0069.stoa001.hc:5.25.3","tertius jam hic annus regno inimicus  multus pale ex civitas is auctor  is interficio","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.469767441860465","0.469767441860465","0.00465116279069767"
"948","urn:cts:latinLit:stoa0069.stoa001.hc:5.25.4","defero is res ad caesarem  ille vereor  qui ad multus pertineo  neo civitas is impello deficio  lucius plancus cum legio ex belgio celeriter in carnutes proficiscor jubeo ibi hiemo quisque opus cognosco tasgetium interficio  hic comprehendo ad sui mitto","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.487378640776699","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.487378640776699","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553"
"949","urn:cts:latinLit:stoa0069.stoa001.hc:5.25.5","interim ab omnis lego quaestor  qui legio trado  certus facio sum in hiberno pervenio locum hiberna sum munio","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.192452830188679","0.00377358490566038","0.00377358490566038","0.758490566037736","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038"
"950","urn:cts:latinLit:stoa0069.stoa001.hc:5.26.1","dies circito xv  qui in hiberno venio sum  initium repentinus tumultus atque defectio orior sum ab ambiorige et catuvolco","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.966265060240964","0.00240963855421687","0.00240963855421687"
"951","urn:cts:latinLit:stoa0069.stoa001.hc:5.26.2","qui  cum ad finis regnum sui sabino cottaeque praesto sum frumentum in hiberno comporto  indutiomari treveri nuntius impello suus concito subeo opprimo lignator magnus manus ad castra oppugno venio","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.326829268292683","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.652032520325203","0.0016260162601626","0.0016260162601626"
"952","urn:cts:latinLit:stoa0069.stoa001.hc:5.26.3","cum celeriter noster arma capio vallus ascendo atque unus ex pars hispanis eques emitto equester proelium superus sum  despero res hostis suus ab oppugnatio reduco","0.13972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.824657534246575","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726"
"953","urn:cts:latinLit:stoa0069.stoa001.hc:5.26.4","tum suus morus conclamo  utor aliquis ex noster ad colloquium prodeo  habeo sui  qui de res communis dico volo  qui res controversia minuo possum spero","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.725301204819277","0.243373493975904","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687"
"954","urn:cts:latinLit:stoa0069.stoa001.hc:5.27.1","mitto ad is colloquor causa gaius arpineius  eques romanus  familiaris quintus tituri  et quintus juvenis ex hispania quidam  qui jam ante mitto caesaris ad ambiorigem ventito consuo  apud qui ambiorix ad hic modus loquor sum","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.211188811188811","0.0713286713286713","0.281118881118881","0.0013986013986014","0.141258741258741","0.0013986013986014","0.0713286713286713","0.211188811188811","0.0013986013986014"
"955","urn:cts:latinLit:stoa0069.stoa001.hc:5.27.2","sui pro caesaris in sui beneficium multus is confiteor debeo  qui is opus stipendium libero sum  qui aduatucis  finitimus suus  pendo con-suesco  quisque is et filius et frater filius ab caesare remitto sum  qui aduatuci obsidum numerus mitto apud sui in servitus et catena teneo","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.720261437908497","0.197385620915033","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.0666666666666667","0.00130718954248366","0.00130718954248366","0.00130718954248366","0.00130718954248366"
"956","urn:cts:latinLit:stoa0069.stoa001.hc:5.27.3","neque is  qui facio de oppugnatio castrum  aut judicium aut voluntas suus facio  sed cogo civitas  suus sum eiusmodi imperium  ut non parvus habeo jus in sui multitudo qui ipse in multitudo","0.00377358490566038","0.00377358490566038","0.192452830188679","0.00377358490566038","0.00377358490566038","0.758490566037736","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038"
"957","urn:cts:latinLit:stoa0069.stoa001.hc:5.27.4","civitas porrus hic sum bellum causa  qui repentinus gallus conjuratio resisto non possum  is sui facilis ex humilitas suus probo possum  qui non adeo sum imperitus res ut suus copia populus romanum supero possum confido","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.363855421686747","0.00240963855421687","0.12289156626506","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.363855421686747","0.00240963855421687","0.00240963855421687","0.12289156626506","0.00240963855421687","0.00240963855421687"
"958","urn:cts:latinLit:stoa0069.stoa001.hc:5.27.5","sed sum galliae communis consilium  omnis hiberna caesaris oppugno hic sum dico dies  neo qui legio alter legio subsidium venio possum","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.702325581395349","0.00465116279069767","0.237209302325581","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767"
"959","urn:cts:latinLit:stoa0069.stoa001.hc:5.27.6","non facilis gallus gallus nego possum  praesertim cum de recipero communis libertas consilium ineo video","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.955555555555555","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317"
"960","urn:cts:latinLit:stoa0069.stoa001.hc:5.27.7","qui quoniam pro pietas satisfacio  habeo nunc sui ratio officium pro beneficium caesaris  moneo  orior titurium pro hospitium  ut suus atque miles salus consulo","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.532743362831858","0.00176991150442478","0.0902654867256637","0.355752212389381","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478"
"961","urn:cts:latinLit:stoa0069.stoa001.hc:5.27.8","magnus manus germanus conduco rhenum transeo  hic adsum biduus","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.915151515151515","0.00606060606060606","0.00606060606060606"
"962","urn:cts:latinLit:stoa0069.stoa001.hc:5.27.9","ipse sum consilium  volo prior finitimus sentio educo ex hiberna miles aut ad ciceronem aut ad labienum deduco  qui alter mille passus circito quinquaginta  alter paulus amplus ab is absum","0.00176991150442478","0.00176991150442478","0.0902654867256637","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.886725663716814","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478"
"963","urn:cts:latinLit:stoa0069.stoa001.hc:5.27.10","ille sui polliceor et jusjurandum confirmo tueor ito per finis do","0.00465116279069767","0.237209302325581","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.237209302325581","0.00465116279069767","0.237209302325581","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.237209302325581"
"964","urn:cts:latinLit:stoa0069.stoa001.hc:5.27.11","qui cum facio  et civitas sui consulo  qui hiberna levo  et caesari pro is mereo gratia refero  hic oratio habeo discedo ambiorix","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.48433734939759","0.243373493975904","0.00240963855421687","0.243373493975904","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687"
"965","urn:cts:latinLit:stoa0069.stoa001.hc:5.28.1","arpineius et juvenis  qui audio  ad lego defero  ille repentinus res perturbo  etsi ab hostis is dico  tamen non neglego existimo magnus hic res permoveo  qui civitas ignobilis atque humilis eburonum suus sponte populus romano bellus facio audeo vix sum credo","0.0013986013986014","0.0013986013986014","0.490909090909091","0.351048951048951","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.141258741258741","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014"
"966","urn:cts:latinLit:stoa0069.stoa001.hc:5.28.2","ito ad consilium res defero magnus inter is exsisto controversia","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.915151515151515","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"967","urn:cts:latinLit:stoa0069.stoa001.hc:5.28.3","lucius aurunculeius complures tribunus miles et primus ordo centurio nihil temere ago neque ex hiberna injussus caesaris discedo existimo  quantus  magnus  copia etiam germanus sustineo possum munio hiberna doceo  res sum testimonium  qui primus hostis impetus multus ulter vulnus infero fortis sustineo  res frumentarius non premo  interea et ex proximus hiberna et ab caesare convenio subsidium  posterus quis sum levis aut turpis  qui auctor hostis de superus res capio consilium","0.000896860986547085","0.000896860986547085","0.44932735426009","0.000896860986547085","0.000896860986547085","0.000896860986547085","0.000896860986547085","0.000896860986547085","0.225112107623318","0.000896860986547085","0.000896860986547085","0.000896860986547085","0.180269058295964","0.13542600896861","0.000896860986547085"
"968","urn:cts:latinLit:stoa0069.stoa001.hc:5.29.1","contra is titurius sero facio clamito  cum magnus manus hostis adjungo germanus convenio aut cum aliquis calamitas in proximus hiberna sum accipio  brevis consulo sum occasio  caesarem arbitror proficiscor in italiam","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.196116504854369","0.00194174757281553","0.584466019417476","0.00194174757281553","0.196116504854369","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553"
"969","urn:cts:latinLit:stoa0069.stoa001.hc:5.29.2","neque aliter carnutes interficio tasgeti consilium sum capio  neque eburones  si ille adsum  tantus contemptio noster ad castra venio sum","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.947169811320755","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038"
"970","urn:cts:latinLit:stoa0069.stoa001.hc:5.29.3","non hostis auctor  sed res specto  subsum rhenum  magnus sum germanus dolor ariovisti mors et superus noster victoria","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.824657534246575","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.13972602739726"
"971","urn:cts:latinLit:stoa0069.stoa001.hc:5.29.4","ardeo galliam tot contumelia accipio sub populus romani imperium redigo superus gloria res milito exstinguo","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.276712328767123","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.413698630136986","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.276712328767123","0.00273972602739726"
"972","urn:cts:latinLit:stoa0069.stoa001.hc:5.29.5","posterus quis hic sui persuadeo  sino certus res ambiorigem ad eiusmodi consilium descendo","0.00377358490566038","0.00377358490566038","0.381132075471698","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.569811320754717","0.00377358490566038","0.00377358490566038"
"973","urn:cts:latinLit:stoa0069.stoa001.hc:5.29.6","suus sententia in uter pars sum tueor  si nihil sum durus  nullus cum periculum ad proximus legio pervenio  si gallia omnis cum germanus consentio  unus sum in celeritas pono salus","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.479365079365079","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.479365079365079"
"974","urn:cts:latinLit:stoa0069.stoa001.hc:5.29.7","cottae quidem atque is  qui dissentio  consilium qui habeo exeo  in qui si non praesens periculum  at certus longinquus obsidio fames sum timeo","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.363855421686747","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.604819277108434","0.00240963855421687","0.00240963855421687","0.00240963855421687"
"975","urn:cts:latinLit:stoa0069.stoa001.hc:5.30.1","hic in uter pars disputatio habeo  cum ab cotta primus ordo acriter resisto   vinco   inquam   si ito volo   sabinus  et is clarus vox  ut magnus pars miles exaudio","0.293203883495146","0.00194174757281553","0.584466019417476","0.0990291262135923","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553"
"976","urn:cts:latinLit:stoa0069.stoa001.hc:5.30.2","neque is sum   inquam   qui gravis ex tu mors periculum terreo  hic sapio  si gravis quis accido  ab tu ratio reposco","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.84578313253012","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.12289156626506","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687"
"977","urn:cts:latinLit:stoa0069.stoa001.hc:5.30.3","qui  si per tu liceo  perendinus dies cum proximus hiberna conjungo communis cum reliquus bellum cado sustineo  non re-jacio et relego longus ab ceter aut ferrum aut fames intereo","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.408130081300813","0.164227642276423","0.0016260162601626","0.245528455284553","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.164227642276423","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626"
"978","urn:cts:latinLit:stoa0069.stoa001.hc:5.31.1","consurgo ex consilium  comprehendo uter et oro  neo suus dissensio et pertinacia res in superus periculum deduco","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.638095238095238","0.00317460317460317","0.00317460317460317","0.320634920634921","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317"
"979","urn:cts:latinLit:stoa0069.stoa001.hc:5.31.2","facilis sum res  sive maneo  sive proficiscor  si modus unus omnis sentio atque probo  contra in dissensio nullus sui salus perspicio  res disputatio ad medius nox perduco","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.96989247311828","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086"
"980","urn:cts:latinLit:stoa0069.stoa001.hc:5.31.3","tandem do cotta permoveo manus  supero sententia sabini  pronuntio primus lux eo","0.0021505376344086","0.0021505376344086","0.647311827956989","0.109677419354839","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.217204301075269","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086"
"981","urn:cts:latinLit:stoa0069.stoa001.hc:5.31.4","consumo vigilia reliquus pars nox  cum suus quisque miles circumspicio  quis sui porto possum  quis ex instrumentum hiberna relinquo cogo","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.947169811320755","0.00377358490566038","0.00377358490566038"
"982","urn:cts:latinLit:stoa0069.stoa001.hc:5.31.5","omnis excogito  quare neque sino periculum maneo  et languor miles et vigilia periculum augeo","0.00465116279069767","0.00465116279069767","0.934883720930233","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767"
"983","urn:cts:latinLit:stoa0069.stoa001.hc:5.31.6","primus lux sic ex castrum proficiscor  ut qui sum persuadeo non ab hostis  sed ab homo amicus ambiorige consilium do  longus agmen magnus impedimentum","0.00377358490566038","0.192452830188679","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.758490566037736","0.00377358490566038","0.00377358490566038"
"984","urn:cts:latinLit:stoa0069.stoa001.hc:5.32.1","at hostis  posteaquam ex nocturnus fremitus vigilia de profectio is sentio  colloco insidiae bipertito in silva opportunus atque occulto locum ab mille passus circito duo romanorum adventus exspecto","0.0013986013986014","0.141258741258741","0.560839160839161","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.281118881118881","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014"
"985","urn:cts:latinLit:stoa0069.stoa001.hc:5.32.2","et cum sui magnus pars agmen in magnus convallis demitto  ex uter pars is vallus subeo sui ostendo novus premo et primus prohibeo ascendo atque iniquus noster locum proelium committo coepio","0.196116504854369","0.778640776699029","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553"
"986","urn:cts:latinLit:stoa0069.stoa001.hc:5.33.1","tum demos titurius  qui nihil ante provideo  trepido et concurso cohors dispono  hic tamen ipse timidus atque ut is omnis deficio video  qui pleraque is accido con-suesco  qui in ipse negotium consilium capio cogo","0.0021505376344086","0.0021505376344086","0.539784946236559","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.109677419354839","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.324731182795699"
"987","urn:cts:latinLit:stoa0069.stoa001.hc:5.33.2","at cotta  qui cogito hic possum in iter accido atque ob is causa profectio auctor non sum  nullus in res communis salus desum et in appello cohorto miles imperator et in pugno miles officium praesto","0.00150375939849624","0.00150375939849624","0.52781954887218","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.452631578947368","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624"
"988","urn:cts:latinLit:stoa0069.stoa001.hc:5.33.3","cum propter longitudo agmen parvus facilis omnis per sui obeo et  quis quoque locum facio sum  provideo possum  jubeo pronuntio  ut impedimentum relinquo atque in orbis consisto","0.00317460317460317","0.320634920634921","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.638095238095238","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317"
"989","urn:cts:latinLit:stoa0069.stoa001.hc:5.33.4","qui consilium etsi in eiusmodi cado reprehendo non sum  tamen incommodus accido","0.00377358490566038","0.00377358490566038","0.947169811320755","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038"
"990","urn:cts:latinLit:stoa0069.stoa001.hc:5.33.5","nam et noster miles spes minuo et hostis ad pugna alacer efficio  qui non sino superus timor et desperatio is facio video  praeterea accido  qui fio necesse sum  ut vulgus miles ab signum discedo  qui quisque is carus habeo  ab impedimentum peto atque arripio propero  clamor et fleo omnis compleo","0.00176991150442478","0.00176991150442478","0.267256637168142","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.178761061946903","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.267256637168142","0.267256637168142"
"991","urn:cts:latinLit:stoa0069.stoa001.hc:5.34.1","at barbarus consilium non desum  nam duco is totus acies pronuntio jubeo  neo quis ab locum discedo  ille sum praeda atque ille reservo quicumque romani relinquo  proinde omnis in victoria pono existimo","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.324731182795699","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.647311827956989","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086"
"992","urn:cts:latinLit:stoa0069.stoa001.hc:5.34.2","sum et virtus et studium pugno paro  noster  tametsi ab duco et ab fortuna desero  tamen omnis spes salus in virtus pono  et quotiens quisque cohors pro-curro  ab is pars magnus numerus hostis cado","0.479365079365079","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.479365079365079","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317"
"993","urn:cts:latinLit:stoa0069.stoa001.hc:5.34.3","qui res animadverto ambiorix pronuntio jubeo  ut procul telum conicio neu propius accedo et  qui in pars romani impetus facio  cedo  levitas arma et cottidianus exercitatio nihil is noceo possum","0.452631578947368","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.15187969924812","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.377443609022556","0.00150375939849624"
"994","urn:cts:latinLit:stoa0069.stoa001.hc:5.34.4","rursus sui ad signum recipio insequor","0.878260869565217","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304"
"995","urn:cts:latinLit:stoa0069.stoa001.hc:5.35.1","qui praecipio ab is diligens observo  cum qui cohors ex orbis excedo atque impetus facio  hostis velox refugio","0.479365079365079","0.00317460317460317","0.320634920634921","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.161904761904762","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317"
"996","urn:cts:latinLit:stoa0069.stoa001.hc:5.35.2","interim is pars nudo necesse sum et ab latus aperto telum recipio","0.381132075471698","0.569811320754717","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038"
"997","urn:cts:latinLit:stoa0069.stoa001.hc:5.35.3","rursus cum in is locum unde sum egredior reverto coepio  et ab is qui cedo et ab is qui proximus sto circumvenio","0.687671232876712","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.13972602739726","0.00273972602739726","0.13972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726"
"998","urn:cts:latinLit:stoa0069.stoa001.hc:5.35.4","si autem locum teneo volo  neque virtus locus relinquo  neque ab tantus multitudo conicio telum confertus vito possum","0.381132075471698","0.569811320754717","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038"
"999","urn:cts:latinLit:stoa0069.stoa001.hc:5.35.5","tamen tot incommodus conflicto  multus vulnus accipio resisto et magnus pars dies consumo  cum ab primus lux ad hora octavus pugno  nihil qui ipse sum indignus committo","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.96989247311828","0.0021505376344086","0.0021505376344086"
"1000","urn:cts:latinLit:stoa0069.stoa001.hc:5.35.6","tum tito balventio  qui superus annus primus pilum duco  vir fortis et magnus auctoritas  uter for tragula traicio","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.725301204819277","0.00240963855421687","0.243373493975904","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687"
"1001","urn:cts:latinLit:stoa0069.stoa001.hc:5.35.7","quintus lucanius  idem ordo  fortis pugno  dum circumvenio filius subvenio  interficio  lucius cotta lego omnis cohors ordo adhortor in adverto os fundo vulnero","0.0013986013986014","0.0013986013986014","0.560839160839161","0.0013986013986014","0.420979020979021","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014"
"1002","urn:cts:latinLit:stoa0069.stoa001.hc:5.36.1","hic res permoveo quintus titurius  cum procul ambiorigem suus cohorto conspicio  interpres suus gnaeum pompeium ad is mitto rogo ut sui miles parco","0.0021505376344086","0.0021505376344086","0.754838709677419","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.217204301075269","0.0021505376344086","0.0021505376344086"
