"","identifier","text","eius_quem_fecit_suo_deinde_mea_manu","nunc_illum_quia_es_unquam_nemo_vides","iussit_mea_afferri_puerum_coepi_tota_fortunata","ita_plane_vinum_rogo_vos_bene_oportet","suum_mehercules_nemo_illum_puto_magis_potest","statim_fit_summam_puer_quem_esset_aquam","altera_habebat_pro_puer_omnium_nobis_factum","ceterum_mensam_ecce_factus_suam_hac_subito","homines_medio_amici_meo_quibus_volo_circa","fuit_illius_male_sestertium_sibi_quicquid_die","hic_c_illum_bene_erant_hanc_scio","minus_cocus_supra_puer_circa_voce_putes","triclinium_familia_eius_iussit_post_res_melius","nobis_pedes_servus_totum_cena_domini_sumus","homo_facere_potui_aliquis_panem_nostrum_plus"
"273","urn:cts:latinLit:phi0972.phi001:53.12","Mirabatur haec solus Trimalchio dicebatque ingratum artificium esse. Ceterum duo esse in rebus humanis, quae libentissime spectaret, petauristarios et cornicines; reliqua animalia acroamata tricas meras esse. ","0.00240963855421687","0.84578313253012","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.12289156626506","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687"
"274","urn:cts:latinLit:phi0972.phi001:53.13","Nam et comoedos inquit emeram, sed malui illos Atellaniam facere, et choraulen meum iussi Latine cantare.","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.612121212121212","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.309090909090909"
"275","urn:cts:latinLit:phi0972.phi001:54.1","Cum maxime haec dicente Gaio puer  Trimalchionis delapsus est. Conclamavit familia, nec minus convivae, non propter hominem tam putidum, cuius et cervices fractas libenter vidissent, sed propter malum exitum cenae, ne necesse haberent alienum mortuum plorare. ","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.15187969924812","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.753383458646617","0.0766917293233083","0.00150375939849624","0.00150375939849624"
"276","urn:cts:latinLit:phi0972.phi001:54.2","Ipse Trimalchio cum graviter ingemuisset superque brachium tanquam laesum incubuisset, concurrere medici, et inter primos Fortunat a crinibus passis cum scypho, miseramque se atque infe licem proclamavit. ","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.309090909090909","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.612121212121212"
"277","urn:cts:latinLit:phi0972.phi001:54.3","Nam puer quidem, qui ceciderat, circumibat iam dudum pedes nostros et missionem rogabat. Pessime mihi erat, ne his precibus per ridiculum aliquid catastropha quaereretur. Nec enim adhuc exciderat cocus ille, qui oblitus fuerat porcum exinterare. ","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.355752212389381","0.267256637168142","0.355752212389381","0.00176991150442478"
"278","urn:cts:latinLit:phi0972.phi001:54.4","Itaque totum circumspicere triclinium coepi, ne per parietem automatum aliquod exiret, utique postquam servus verberari coepit, qui brachium domini contusum alba potius quam conchyliata involverat lana. ","0.00240963855421687","0.00240963855421687","0.48433734939759","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.48433734939759","0.00240963855421687"
"279","urn:cts:latinLit:phi0972.phi001:54.5","Nec longe aberravit suspicio mea; in vicem enim poenae venit decretum Trimalchionis, quo puerum iussit liberum esse, ne quis posset dicere, tantum virum esse a servo vulneratum. ","0.432258064516129","0.0021505376344086","0.539784946236559","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086"
"280","urn:cts:latinLit:phi0972.phi001:55.1","Comprobamus nos factum et quam in praecipiti res humanae essent, vario sermone garrimus. ","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.702325581395349","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.237209302325581","0.00465116279069767","0.00465116279069767"
"281","urn:cts:latinLit:phi0972.phi001:55.2","Ita inquit Trimalchio non oportet hune casum sine inscriptione transire statimque codicillos poposcit et non diu cogitatione distorta haec recitavit:","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.479365079365079","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.320634920634921","0.161904761904762","0.00317460317460317"
"282","urn:cts:latinLit:phi0972.phi001:55.3.1"," """"""""Quod non expectes, ex transverse fit ","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.784615384615385","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154"
"283","urn:cts:latinLit:phi0972.phi001:55.3.2","- et supra nos Fortuna negotia curat.","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.784615384615385","0.0153846153846154","0.0153846153846154","0.0153846153846154"
"284","urn:cts:latinLit:phi0972.phi001:55.3.3"," quare da nobis vina Falerna, puer. ","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.915151515151515","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"285","urn:cts:latinLit:phi0972.phi001:55.4","ab hoc epigrammate coepit poetarum esse mentio diuque summa carminis penes Mopsum Thracem memorata est done Trimalchio","0.00606060606060606","0.00606060606060606","0.915151515151515","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"286","urn:cts:latinLit:phi0972.phi001:55.5","Rogo inquit """"""""magister, quid putas inter Ciceronem et Publilium interesse? Ego alterum puto disertiorem fuisse, alterum honestiorem. Quid enim his melius dici potest? ","0.00194174757281553","0.293203883495146","0.00194174757281553","0.00194174757281553","0.196116504854369","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.487378640776699","0.00194174757281553","0.00194174757281553"
"287","urn:cts:latinLit:phi0972.phi001:55.6.1","Luxuriae rictu Martis marcent moenia.","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667"
"288","urn:cts:latinLit:phi0972.phi001:55.6.2","Tuo palato clausus pavo pascitur","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.784615384615385","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154"
"289","urn:cts:latinLit:phi0972.phi001:55.6.3","plumato amictus aureo Babylonico,","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667"
"290","urn:cts:latinLit:phi0972.phi001:55.6.4","gallina tibi Numidica, tibi gallus spado;","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.784615384615385","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154"
"291","urn:cts:latinLit:phi0972.phi001:55.6.5","ciconia etiam, grata peregrina hospita","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667"
"292","urn:cts:latinLit:phi0972.phi001:55.6.6","pietaticultrix gracilipes crotalistria,","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667"
"293","urn:cts:latinLit:phi0972.phi001:55.6.7","avis exul hiemis, titulus tepidi temporis,","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667"
"294","urn:cts:latinLit:phi0972.phi001:55.6.8","nequitiae nidum in caccabo fecit modo.","0.784615384615385","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154"
"295","urn:cts:latinLit:phi0972.phi001:55.6.9","Quo margarita cara tibi, bacam Indicam? ","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667"
"296","urn:cts:latinLit:phi0972.phi001:55.6.10","An ut matrona ornataphaleris pelagiis","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.784615384615385","0.0153846153846154"
"297","urn:cts:latinLit:phi0972.phi001:55.6.11","tollat pedes indomita in strato extraneo?","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.784615384615385","0.0153846153846154"
"298","urn:cts:latinLit:phi0972.phi001:55.6.12","Zmaragdum ad quam rem viridem, pretiosum vitrum?","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.784615384615385","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154"
"299","urn:cts:latinLit:phi0972.phi001:55.6.13","Quo Carchedonios optas ignes lapideos,","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667"
"300","urn:cts:latinLit:phi0972.phi001:55.6.14","nisi ut scintillet probitas e carbunculis?","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.784615384615385","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154"
"301","urn:cts:latinLit:phi0972.phi001:55.6.15","Aequum est induere nuptam ventum textilem,","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667"
"302","urn:cts:latinLit:phi0972.phi001:55.6.16","palam prostare nudam in nebula linea?'","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667"
"303","urn:cts:latinLit:phi0972.phi001:56.1","Quod autem inquit putamussecundum litteras difficillimum esse artificium? Ego puto medicum et nummularium:","0.00606060606060606","0.612121212121212","0.00606060606060606","0.00606060606060606","0.309090909090909","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"304","urn:cts:latinLit:phi0972.phi001:56.2","medicus, qui scit quid homunciones intra praecordia sua habeant et quando febris veniat, ","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.192452830188679","0.758490566037736","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038"
"305","urn:cts:latinLit:phi0972.phi001:56.3","etiam si illos odi pessime, quod mihi iubent saepe anatinam parari; nummularius, qui per argentum aes videt. ","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.878260869565217","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304"
"306","urn:cts:latinLit:phi0972.phi001:56.4","Nam mutae bestiae laboriosissimae boves et oves: boves, quorum beneficio panem manducamus; oves, quod lana illae nos gloriosos faciunt. ","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.276712328767123","0.00273972602739726","0.00273972602739726","0.276712328767123","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.413698630136986","0.00273972602739726"
"307","urn:cts:latinLit:phi0972.phi001:56.5","Et facinus indignum, aliquis ovillam est et tunicam habet. ","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.784615384615385"
"308","urn:cts:latinLit:phi0972.phi001:56.6","Apes enim ego divinas bestias puto, quae mel vomunt, etiam si dicuntur illud a Iove afferre; ideo autem pungunt, quia ubicunque dulce est, ibi et acidum invenies. ","0.00377358490566038","0.758490566037736","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.192452830188679","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038"
"309","urn:cts:latinLit:phi0972.phi001:56.7","Iam etiam philosophos de negotio deiciebat, cum pittacia in scypho circumferri coeperunt, ","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.784615384615385","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154"
"310","urn:cts:latinLit:phi0972.phi001:56.8","puerque super hoc positus officium apophoreta recitavit. Argentum sceleratum: allata est perna, super quam acetabula erant posita. Cervical: offla collaris allata est. Serisapia et contumelia: xerophagi ex sapa datae sunt et contus cum malo. ","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.84578313253012","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.12289156626506","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687"
"311","urn:cts:latinLit:phi0972.phi001:56.9","Porri et persica: flagellum et cultrum accepit; passeres et muscarium: uvam passam et mel Atticum. Cenatoria et forensia: offlam et tabulas accepit. Canale et pedale: lepus et solea est allata. Muraena et littera: murem cum rana alligata fascemque betae accepit. Diu risimus:","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.961643835616438","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726"
"312","urn:cts:latinLit:phi0972.phi001:56.10","sexcenta huiusmodi fuerunt, quae iam exciderunt memoriae meae.","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.915151515151515","0.00606060606060606"
"313","urn:cts:latinLit:phi0972.phi001:57.1","Ceterum Ascyltos, intemperantis licentiae, cum omnia sublatis manibus eluderet et usque ad lacrimas rideret, unus ex conlibertis Trimalchionis excanduit, is ipse qui supra me discumbebat, et ","0.243373493975904","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.363855421686747","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.363855421686747","0.00240963855421687","0.00240963855421687","0.00240963855421687"
"314","urn:cts:latinLit:phi0972.phi001:57.2","Quid rides inquit vervex? An tibi non placent lautitiae domini mei? Tu enim beatior es et convivare melius soles. Ita tutelam huius loci habeam propitiam, ut ego si secundum illum discumberem, iam illi balatum duxis sem. ","0.00176991150442478","0.444247787610619","0.00176991150442478","0.178761061946903","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.355752212389381","0.00176991150442478"
"315","urn:cts:latinLit:phi0972.phi001:57.3","Bellum pomum, qui rideatur alios; larifuga nescio quis, nocturnus, qui non valet lotium suum. Ad summam, si circumminxero illum, nesciet qua fugiat. Non mehercules soleo cito fervere, sed in molle carne vermes nascuntur. ","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.243373493975904","0.363855421686747","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.363855421686747","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687"
"316","urn:cts:latinLit:phi0972.phi001:57.4","Ridet. Quid habet quod rideat? Numquid pater fetum emit lamna? Eques Romanus es: et ego regis filius. 'Quare ergo servivisti?' Quia ipse me dedi in servitutem et malui civis Romanus esse quam tributarius. Et nunc spero me sic vivere, ut nemini iocus sim. ","0.00176991150442478","0.355752212389381","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.267256637168142","0.00176991150442478","0.00176991150442478","0.178761061946903","0.178761061946903","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478"
"317","urn:cts:latinLit:phi0972.phi001:57.5","Homo inter homines sum, capite aperto ambulo; assem aerarium nemini debeo; constitutum habui nunquam; nemo mihi in foro dixit redde quod debes.' ","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.647311827956989","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.324731182795699","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086"
"318","urn:cts:latinLit:phi0972.phi001:57.6","Glebulas emi, lamellulas paravi; viginti ventres pasco et canem; contubernalem meam redemi, ne quis in sinu illius manus tergeret; mille denarios pro capite solvi; sevir gratis factus sum; spero, sic moriar, ut mortuus non erubescam. ","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.532743362831858","0.444247787610619","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478"
"319","urn:cts:latinLit:phi0972.phi001:57.7","Tu autem tam laboriosus es, ut post te non respicias? In alio peduclum vides, in te ricinum non vides. Tibi soli ridiclei videmur;  ","0.00465116279069767","0.702325581395349","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.237209302325581","0.00465116279069767","0.00465116279069767"
"320","urn:cts:latinLit:phi0972.phi001:57.8","ecce magister tuus, homo maior natus: placemus illi. Tu lacticulosus, nec mu nec ma argutas, vasus fictilis, immo lorus in aqua, lentior, non melior. ","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.604819277108434","0.00240963855421687","0.00240963855421687","0.243373493975904","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.12289156626506","0.00240963855421687","0.00240963855421687"
"321","urn:cts:latinLit:phi0972.phi001:57.9","Tu beatior es: bis prande, bis cena. Ego fidem meam malo quam thesauros. Ad summam, quisquam me bis poposcit? Annis quadraginta servivi; nemo tamen sciit, utrum servus essem an liber. Et puer capillatus in hanc coloniam veni; adhuc basilica non erat facta. ","0.00103626943005181","0.104663212435233","0.00103626943005181","0.00103626943005181","0.00103626943005181","0.570984455958549","0.00103626943005181","0.00103626943005181","0.00103626943005181","0.00103626943005181","0.00103626943005181","0.00103626943005181","0.00103626943005181","0.311917098445596","0.00103626943005181"
"322","urn:cts:latinLit:phi0972.phi001:57.10","Dedi tamen operam, ut domino satis facerem, homini maiiesto et dignitosso, cuius pluris erat unguis, quam tu totus es. Et habebam in domo, qui mihi pedem opponerent hac illac; tamen - genio illius gratias - enatavi. ","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.390291262135922","0.00194174757281553","0.293203883495146","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.293203883495146","0.00194174757281553"
"323","urn:cts:latinLit:phi0972.phi001:57.11","Haec sunt vera athla; nam in ingenuum nasci tam facile est quam accede istoc.' Quid nunc stupes tanquam hircus in ervilia?","0.00869565217391304","0.878260869565217","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304"
"324","urn:cts:latinLit:phi0972.phi001:58.1","Post hoc dictum Giton, qui ad pedes stabat, risum iam diu compressum etiam indecenter effudit. Quod cum animadvertisset adversarius Ascylti, flexit convicium in puerum et ","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.961643835616438","0.00273972602739726","0.00273972602739726"
"325","urn:cts:latinLit:phi0972.phi001:58.2","Tu autem inquit  etiam tu rides, caepa cirrata? Io Saturnalia, rogo, mensis december est? Quando vicesimam numerasti? Nescit quid faciat, crucis offla, corvorum cibaria. Curabo, iam tibi Iovis iratus sit, et isti qui tibi non imperat. ","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.961643835616438","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726"
"326","urn:cts:latinLit:phi0972.phi001:58.3","Ita satur pane fiam, ut ego istud conliberto meo dono; alioquin iam tibi depraesentiarum reddidissem. Bene nos habemus, at isti nugae, qui tibi non imperant. Plane qualis dominus, talis et servus. ","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.96989247311828","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086"
"327","urn:cts:latinLit:phi0972.phi001:58.4","Vix me teneo, nec sum natura caldicerebrius, sed cum coepi, matrem meam dupundii non facio. Recte, videbo te in publicum, mus, immo terrae tuber: ","0.955555555555555","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317"
"328","urn:cts:latinLit:phi0972.phi001:58.5","nec sursum nec deorsum non cresco, nisi dominum tuum in rutae folium non conieci, nec tibi parsero, licet mehercules Iovem Olympium clames. Curabo, longe tibi sit comula ista besalis et dominus dupunduarius. ","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.681553398058252","0.293203883495146","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553"
"329","urn:cts:latinLit:phi0972.phi001:58.6","Recte, venies sub dentem: aut ego non me novi, aut non deridebis, licet barbam auream habeas. ","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.469767441860465","0.237209302325581","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.237209302325581","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767"
"330","urn:cts:latinLit:phi0972.phi001:58.7","Athana tibi irata sit, curabo, et qui te primus deurode fecit. Non didici geometrias, critica et alogias nenias, sed lapidarias litteras scio, partes centum dico ad aes, ad pondus, ad nummum. ","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.196116504854369","0.00194174757281553","0.390291262135922","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.390291262135922","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553"
"331","urn:cts:latinLit:phi0972.phi001:58.8","Ad summam, si quid vis, ego et tu sponsiunculam: exi, defero lamnam. Iam scies patrem tuum mercedes perdidisse, quamvis et rhetoricam scis. Ecce'Qui de nobis longe venio, late venio? ","0.00317460317460317","0.00317460317460317","0.161904761904762","0.638095238095238","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.161904761904762","0.00317460317460317"
"332","urn:cts:latinLit:phi0972.phi001:58.9","solve me.' Dicam tibi, qui de nobis currit et de loco non movetur; qui de nobis crescit et minor fit. Curris, stupes, satagis, tanquam mus in matella. ","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.320634920634921","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.638095238095238","0.00317460317460317"
"333","urn:cts:latinLit:phi0972.phi001:58.10","Ergo aut tace aut meliorem noli molestare, qui te natum non putat; nisi si me iudicas anulos buxeos curare, quos amicae tuae involasti. ","0.00869565217391304","0.443478260869565","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.443478260869565","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304"
