"","identifier","text","κορινθίων_ὁπλίτας_οἴκου_τριάκοντα_θέρους_παρεσκευάζοντο_χειμῶνος","ἡμεῖς_ὑμεῖς_ἄν_μόνον_ὦ_δύναμιν_χρὴ","τοιάδε_σπονδὰς_ὅπλα_ἀργείων_λόγους_δῆμον_ἐδόκει","ἀλλήλους_ῥᾳδίως_πόλις_τεῖχος_μέγα_μέρος_ἄλλως","ἑαυτοῦ_βασιλέως_πόλεων_βασιλέα_ὢν_σπονδὰς_ξυμμαχίαν"
"1775","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:4.72.1","ἅμα δὲ τῇ ἕῳ οἱ Βοιωτοὶ παρῆσαν, διανενοημένοι μὲν καὶ πρὶν Βρασίδαν πέμψαι βοηθεῖν ἐπὶ τὰ Μέγαρα, ὡς οὐκ ἀλλοτρίου ὄντος τοῦ κινδύνου, καὶ ἤδη ὄντες πανστρατιᾷ Πλαταιᾶσιν: ἐπειδὴ δὲ καὶ ἦλθεν ὁ ἄγγελος, πολλῷ μᾶλλον ἐρρώσθησαν, καὶ ἀποστείλαντες διακοσίους καὶ δισχιλίους ὁπλίτας καὶ ἱππέας ἑξακοσίους τοῖς πλέοσιν ἀπῆλθον πάλιν.","0.786387434554974","0.00104712041884817","0.210471204188482","0.00104712041884817","0.00104712041884817"
"1776","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:4.72.2","παρόντος δὲ ἤδη ξύμπαντος τοῦ στρατεύματος, ὁπλιτῶν οὐκ ἔλασσον ἑξακισχιλίων, καὶ τῶν Ἀθηναίων τῶν μὲν ὁπλιτῶν περί τε τὴν Νίσαιαν ὄντων καὶ τὴν θάλασσαν ἐν τάξει, τῶν δὲ ψιλῶν ἀνὰ τὸ πεδίον ἐσκεδασμένων, οἱ ἱππῆς οἱ τῶν Βοιωτῶν ἀπροσδοκήτοις ἐπιπεσόντες τοῖς ψιλοῖς ἔτρεψαν ἐπὶ τὴν θάλασσαν ʽἐν γὰρ τῷ πρὸ τοῦ οὐδεμία βοήθειά πω τοῖς Μεγαρεῦσιν οὐδαμόθεν ἐπῆλθεν̓:","0.996380090497738","0.000904977375565611","0.000904977375565611","0.000904977375565611","0.000904977375565611"
"1777","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:4.72.3","ἀντεπεξελάσαντες δὲ καὶ οἱ τῶν Ἀθηναίων ἐς χεῖρας ᾖσαν, καὶ ἐγένετο ἱππομαχία ἐπὶ πολύ, ἐν ᾗ ἀξιοῦσιν ἑκάτεροι οὐχ ἥσσους γενέσθαι.","0.00327868852459016","0.00327868852459016","0.00327868852459016","0.986885245901639","0.00327868852459016"
"1778","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:4.72.4","τὸν μὲν γὰρ ἵππαρχον τῶν Βοιωτῶν καὶ ἄλλους τινὰς οὐ πολλοὺς πρὸς αὐτὴν τὴν Νίσαιαν προσελάσαντας οἱ Ἀθηναῖοι [καὶ] ἀποκτείναντες ἐσκύλευσαν, καὶ τῶν τε νεκρῶν τούτων κρατήσαντες ὑποσπόνδους ἀπέδοσαν καὶ τροπαῖον ἔστησαν: οὐ μέντοι ἔν γε τῷ παντὶ ἔργῳ βεβαίως οὐδέτεροι τελευτήσαντες ἀπεκρίθησαν, ἀλλ᾽ οἱ μὲν Βοιωτοὶ πρὸς τοὺς ἑαυτῶν, οἱ δὲ ἐπὶ τὴν Νίσαιαν.","0.797014925373134","0.2","0.000995024875621891","0.000995024875621891","0.000995024875621891"
"1779","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:4.73.1","μετὰ δὲ τοῦτο Βρασίδας καὶ τὸ στράτευμα ἐχώρουν ἐγγυτέρω τῆς θαλάσσης καὶ τῆς τῶν Μεγαρέων πόλεως, καὶ καταλαβόντες χωρίον ἐπιτήδειον παραταξάμενοι ἡσύχαζον, οἰόμενοι σφίσιν ἐπιέναι τοὺς Ἀθηναίους καὶ τοὺς Μεγαρέας ἐπιστάμενοι περιορωμένους ὁποτέρων ἡ νίκη ἔσται.","0.702923976608187","0.00116959064327485","0.00116959064327485","0.00116959064327485","0.293567251461988"
"1780","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:4.73.2","καλῶς δὲ ἐνόμιζον σφίσιν ἀμφότερα ἔχειν, ἅμα μὲν τὸ μὴ ἐπιχειρεῖν προτέρους μηδὲ μάχης καὶ κινδύνου ἑκόντας ἄρξαι, ἐπειδή γε ἐν φανερῷ ἔδειξαν ἑτοῖμοι ὄντες ἀμύνεσθαι, καὶ αὐτοῖς ὥσπερ ἀκονιτὶ τὴν νίκην δικαίως ἂν τίθεσθαι, ἐν τῷ αὐτῷ δὲ καὶ πρὸς τοὺς Μεγαρέας ὀρθῶς ξυμβαίνειν:","0.000995024875621891","0.74726368159204","0.000995024875621891","0.249751243781095","0.000995024875621891"
"1781","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:4.73.3","εἰ μὲν γὰρ μὴ ὤφθησαν ἐλθόντες, οὐκ ἂν ἐν τύχῃ γίγνεσθαι σφίσιν, ἀλλὰ σαφῶς ἂν ὥσπερ ἡσσηθέντων στερηθῆναι εὐθὺς τῆς πόλεως: νῦν δὲ κἂν τυχεῖν αὐτοὺς Ἀθηναίους μὴ βουληθέντας ἀγωνίζεσθαι, ὥστε ἀμαχητὶ ἂν περιγενέσθαι αὐτοῖς ὧν ἕνεκα ἦλθον. ὅπερ καὶ ἐγένετο.","0.166942148760331","0.828099173553719","0.00165289256198347","0.00165289256198347","0.00165289256198347"
"1782","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:4.73.4","οἱ γὰρ Μεγαρῆς, ὡς οἱ Ἀθηναῖοι ἐτάξαντο μὲν παρὰ τὰ μακρὰ τείχη ἐξελθόντες, ἡσύχαζον δὲ καὶ αὐτοὶ μὴ ἐπιόντων, λογιζόμενοι καὶ οἱ ἐκείνων στρατηγοὶ μὴ ἀντίπαλον εἶναι σφίσι τὸν κίνδυνον, ἐπειδὴ καὶ τὰ πλείω αὐτοῖς προυκεχωρήκει, ἄρξασι μάχης πρὸς πλέονας αὐτῶν ἢ λαβεῖν νικήσαντας Μέγαρα ἢ σφαλέντας τῷ βελτίστῳ τοῦ ὁπλιτικοῦ βλαφθῆναι, τοῖς δὲ ξυμπάσης τῆς δυνάμεως καὶ τῶν παρόντων μέρος ἕκαστον κινδυνεύειν εἰκότως ἐθέλειν τολμᾶν, χρόνον δὲ ἐπισχόντες καὶ ὡς οὐδὲν ἀφ᾽ ἑκατέρων ἐπεχειρεῖτο, ἀπῆλθον πρότερον οἱ Ἀθηναῖοι ἐς τὴν Νίσαιαν καὶ αὖθις οἱ Πελοποννήσιοι ὅθενπερ ὡρμήθησαν. οὕτω δὴ τῷ μὲν Βρασίδᾳ αὐτῷ καὶ τοῖς ἀπὸ τῶν πόλεων ἄρχουσιν οἱ τῶν φευγόντων φίλοι Μεγαρῆς, ὡς ἐπικρατήσαντι καὶ τῶν Ἀθηναίων οὐκέτι ἐθελησάντων μάχεσθαι, θαρσοῦντες μᾶλλον ἀνοίγουσί τε τὰς πύλας καὶ δεξάμενοι καταπεπληγμένων ἤδη τῶν πρὸς τοὺς Ἀθηναίους πραξάντων ἐς λόγους ἔρχονται.","0.446284501061571","0.509978768577495","0.000424628450106157","0.000424628450106157","0.0428874734607219"
"1783","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:4.74.1","καὶ ὕστερον ὁ μὲν διαλυθέντων τῶν ξυμμάχων κατὰ πόλεις ἐπανελθὼν καὶ αὐτὸς ἐς τὴν Κόρινθον τὴν ἐπὶ Θρᾴκης στρατείαν παρεσκεύαζεν, ἵναπερ καὶ τὸ πρῶτον ὥρμητο:","0.986885245901639","0.00327868852459016","0.00327868852459016","0.00327868852459016","0.00327868852459016"
"1784","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:4.74.2","οἱ δὲ ἐν τῇ πόλει Μεγαρῆς, ἀποχωρησάντων καὶ τῶν Ἀθηναίων ἐπ᾽ οἴκου, ὅσοι μὲν τῶν πραγμάτων πρὸς τοὺς Ἀθηναίους μάλιστα μετέσχον, εἰδότες ὅτι ὤφθησαν εὐθὺς ὑπεξῆλθον, οἱ δὲ ἄλλοι κοινολογησάμενοι τοῖς τῶν φευγόντων φίλοις κατάγουσι τοὺς ἐκ Πηγῶν, ὁρκώσαντες πίστεσι μεγάλαις μηδὲν μνησικακήσειν, βουλεύσειν δὲ τῇ πόλει τὰ ἄριστα.","0.249586776859504","0.00165289256198347","0.745454545454545","0.00165289256198347","0.00165289256198347"
"1785","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:4.74.3","οἱ δὲ ἐπειδὴ ἐν ταῖς ἀρχαῖς ἐγένοντο καὶ ἐξέτασιν ὅπλων ἐποιήσαντο, διαστήσαντες τοὺς λόχους ἐξελέξαντο τῶν τε ἐχθρῶν καὶ οἳ ἐδόκουν μάλιστα ξυμπρᾶξαι τὰ πρὸς τοὺς Ἀθηναίους ἄνδρας ὡς ἑκατόν, καὶ τούτων πέρι ἀναγκάσαντες τὸν δῆμον ψῆφον φανερὰν διενεγκεῖν, ὡς κατεγνώσθησαν, ἔκτειναν, καὶ ἐς ὀλιγαρχίαν τὰ μάλιστα κατέστησαν τὴν πόλιν.","0.00132450331125828","0.00132450331125828","0.994701986754967","0.00132450331125828","0.00132450331125828"
"1786","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:4.74.4","καὶ πλεῖστον δὴ χρόνον αὕτη ὑπ᾽ ἐλαχίστων γενομένη ἐκ στάσεως μετάστασις ξυνέμεινεν.","0.00327868852459016","0.00327868852459016","0.00327868852459016","0.986885245901639","0.00327868852459016"
"1787","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:4.75.1","τοῦ δ᾽ αὐτοῦ θέρους τῆς Ἀντάνδρου ὑπὸ τῶν Μυτιληναίων, ὥσπερ διενοοῦντο, μελλούσης κατασκευάζεσθαι, οἱ τῶν ἀργυρολόγων νεῶν Ἀθηναίων στρατηγοὶ Δημόδοκος καὶ Ἀριστείδης, ὄντες περὶ Ἑλλήσποντον ʽὁ γὰρ τρίτος αὐτῶν Λάμαχος δέκα ναυσὶν ἐς τὸν Πόντον ἐσεπεπλεύκεἰ ὡς ᾐσθάνοντο τὴν παρασκευὴν τοῦ χωρίου καὶ ἐδόκει αὐτοῖς δεινὸν εἶναι μὴ ὥσπερ τὰ Ἄναια ἐπὶ τῇ Σάμῳ γένηται, ἔνθα οἱ φεύγοντες τῶν Σαμίων καταστάντες τούς τε Πελοποννησίους ὠφέλουν ἐς τὰ ναυτικὰ κυβερνήτας πέμποντες καὶ τοὺς ἐν τῇ πόλει Σαμίους ἐς ταραχὴν καθίστασαν καὶ τοὺς ἐξιόντας ἐδέχοντο: οὕτω δὴ ξυναγείραντες ἀπὸ τῶν ξυμμάχων στρατιὰν καὶ πλεύσαντες, μάχῃ τε νικήσαντες τοὺς ἐκ τῆς Ἀντάνδρου ἐπεξελθόντας, ἀναλαμβάνουσι τὸ χωρίον πάλιν.","0.728301886792453","0.000539083557951482","0.0544474393530997","0.135309973045822","0.0814016172506739"
"1788","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:4.75.2","καὶ οὐ πολὺ ὕστερον ἐς τὸν Πόντον ἐσπλεύσας Λάμαχος, ἐν τῇ Ἡρακλεώτιδι ὁρμίσας ἐς τὸν Κάλητα ποταμὸν ἀπόλλυσι τὰς ναῦς ὕδατος ἄνωθεν γενομένου καὶ κατελθόντος αἰφνιδίου τοῦ ῥεύματος: αὐτὸς δὲ καὶ ἡ στρατιὰ πεζῇ διὰ Βιθυνῶν Θρᾳκῶν, οἵ εἰσι πέραν ἐν τῇ Ἀσίᾳ, ἀφικνεῖται ἐς Καλχηδόνα τὴν ἐπὶ τῷ στόματι τοῦ Πόντου Μεγαρέων ἀποικίαν.","0.936842105263158","0.00116959064327485","0.00116959064327485","0.00116959064327485","0.0596491228070175"
"1789","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:4.76.1","ἐν δὲ τῷ αὐτῷ θέρει καὶ Δημοσθένης Ἀθηναίων στρατηγὸς τεσσαράκοντα ναυσὶν ἀφικνεῖται ἐς Ναύπακτον, εὐθὺς μετὰ τὴν ἐκ τῆς Μεγαρίδος ἀναχώρησιν.","0.988732394366197","0.0028169014084507","0.0028169014084507","0.0028169014084507","0.0028169014084507"
"1790","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:4.76.2","τῷ γὰρ Ἱπποκράτει καὶ ἐκείνῳ τὰ Βοιώτια πράγματα ἀπό τινων ἀνδρῶν ἐν ταῖς πόλεσιν ἐπράσσετο, βουλομένων μεταστῆσαι τὸν κόσμον καὶ ἐς δημοκρατίαν ὥσπερ οἱ Ἀθηναῖοι τρέψαι: καὶ Πτοιοδώρου μάλιστ᾽ ἀνδρὸς φυγάδος ἐκ Θηβῶν ἐσηγουμένου τάδε αὐτοῖς παρεσκευάσθη.","0.00116959064327485","0.293567251461988","0.702923976608187","0.00116959064327485","0.00116959064327485"
"1791","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:4.76.3","Σίφας μὲν ἔμελλόν τινες προδώσειν ʽαἱ δὲ Σῖφαί εἰσι τῆς Θεσπικῆς γῆς ἐν τῷ Κρισαίῳ κόλπῳ ἐπιθαλασσίδιοἰ: Χαιρώνειαν δέ, ἣ ἐς Ὀρχομενὸν τὸν Μινύειον πρότερον καλούμενον, νῦν δὲ Βοιώτιον, ξυντελεῖ, ἄλλοι ἐξ Ὀρχομενοῦ ἐνεδίδοσαν, καὶ οἱ Ὀρχομενίων φυγάδες ξυνέπρασσον τὰ μάλιστα καὶ ἄνδρας ἐμισθοῦντο ἐκ Πελοποννήσου (ἔστι δὲ ἡ Χαιρώνεια ἔσχατον τῆς Βοιωτίας πρὸς τῇ Φανοτίδι τῆς Φωκίδος), καὶ Φωκέων μετεῖχόν τινες.","0.995811518324607","0.00104712041884817","0.00104712041884817","0.00104712041884817","0.00104712041884817"
"1792","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:4.76.4","τοὺς δὲ Ἀθηναίους ἔδει Δήλιον καταλαβεῖν τὸ ἐν τῇ Ταναγραίᾳ πρὸς Εὔβοιαν τετραμμένον Ἀπόλλωνος ἱερόν, ἅμα δὲ ταῦτα ἐν ἡμέρᾳ ῥητῇ γίγνεσθαι, ὅπως μὴ ξυμβοηθήσωσιν ἐπὶ τὸ Δήλιον οἱ Βοιωτοὶ ἁθρόοι, ἀλλ᾽ ἐπὶ τὰ σφέτερα αὐτῶν ἕκαστοι κινούμενα.","0.729801324503311","0.00132450331125828","0.2","0.0675496688741722","0.00132450331125828"
"1793","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:4.76.5","καὶ εἰ κατορθοῖτο ἡ πεῖρα καὶ τὸ Δήλιον τειχισθείη, ῥᾳδίως ἤλπιζον, εἰ καὶ μὴ παραυτίκα νεωτερίζοιτό τι τῶν κατὰ τὰς πολιτείας τοῖς Βοιωτοῖς, ἐχομένων τούτων τῶν χωρίων καὶ λῃστευομένης τῆς γῆς καὶ οὔσης ἑκάστοις διὰ βραχέος ἀποστροφῆς, οὐ μενεῖν κατὰ χώραν τὰ πράγματα, ἀλλὰ χρόνῳ τῶν Ἀθηναίων μὲν προσιόντων τοῖς ἀφεστηκόσι, τοῖς δὲ οὐκ οὔσης ἁθρόας τῆς δυνάμεως, καταστήσειν αὐτὰ ἐς τὸ ἐπιτήδειον.","0.00116959064327485","0.00116959064327485","0.235087719298246","0.76140350877193","0.00116959064327485"
"1794","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:4.77.1","ἡ μὲν οὖν ἐπιβουλὴ τοιαύτη παρεσκευάζετο, ὁ δὲ Ἱπποκράτης αὐτὸς μὲν ἐκ τῆς πόλεως δύναμιν ἔχων, ὁπότε καιρὸς εἴη, ἔμελλε στρατεύειν ἐς τοὺς Βοιωτούς, τὸν δὲ Δημοσθένη προαπέστειλε ταῖς τεσσαράκοντα ναυσὶν ἐς τὴν Ναύπακτον, ὅπως ἐξ ἐκείνων τῶν χωρίων στρατὸν ξυλλέξας Ἀκαρνάνων τε καὶ τῶν ἄλλων ξυμμάχων πλέοι ἐπὶ τὰς Σίφας ὡς προδοθησομένας: ἡμέρα δ᾽ αὐτοῖς εἴρητο ᾗ ἔδει ἅμα ταῦτα πράσσειν.","0.606926406926407","0.000865800865800866","0.347186147186147","0.0441558441558442","0.000865800865800866"
"1795","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:4.77.2","καὶ ὁ μὲν Δημοσθένης ἀφικόμενος, Οἰνιάδας δὲ ὑπό τε Ἀκαρνάνων πάντων κατηναγκασμένους καταλαβὼν ἐς τὴν Ἀθηναίων ξυμμαχίαν καὶ αὐτὸς ἀναστήσας τὸ ξυμμαχικὸν τὸ ἐκείνῃ πᾶν, ἐπὶ Σαλύνθιον καὶ Ἀγραίους στρατεύσας πρῶτον καὶ προσποιησάμενος τἆλλα ἡτοιμάζετο ὡς ἐπὶ τὰς Σίφας, ὅταν δέῃ, ἀπαντησόμενος.","0.719337016574586","0.00110497237569061","0.277348066298343","0.00110497237569061","0.00110497237569061"
"1796","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:4.78.1","Βρασίδας δὲ κατὰ τὸν αὐτὸν χρόνον τοῦ θέρους πορευόμενος ἑπτακοσίοις καὶ χιλίοις ὁπλίταις ἐς τὰ ἐπὶ Θρᾴκης ἐπειδὴ ἐγένετο ἐν Ἡρακλείᾳ τῇ ἐν Τραχῖνι καί, προπέμψαντος αὐτοῦ ἄγγελον ἐς Φάρσαλον παρὰ τοὺς ἐπιτηδείους, ἀξιοῦντος διάγειν ἑαυτὸν καὶ τὴν στρατιάν, ἦλθον ἐς Μελίτειαν τῆς Ἀχαΐας Πάναιρός τε καὶ Δῶρος καὶ Ἱππολοχίδας καὶ Τορύλαος καὶ Στρόφακος πρόξενος ὢν Χαλκιδέων, τότε δὴ ἐπορεύετο.","0.57696335078534","0.00104712041884817","0.210471204188482","0.00104712041884817","0.210471204188482"
"1797","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:4.78.2","ἦγον δὲ καὶ ἄλλοι Θεσσαλῶν αὐτὸν καὶ ἐκ Λαρίσης Νικονίδας Περδίκκᾳ ἐπιτήδειος ὤν. τὴν γὰρ Θεσσαλίαν ἄλλως τε οὐκ εὔπορον ἦν διιέναι ἄνευ ἀγωγοῦ καὶ μετὰ ὅπλων γε δή, καὶ τοῖς πᾶσί γε ὁμοίως Ἕλλησιν ὕποπτον καθειστήκει τὴν τῶν πέλας μὴ πείσαντας διιέναι: τοῖς τε Ἀθηναίοις αἰεί ποτε τὸ πλῆθος τῶν Θεσσαλῶν εὔνουν ὑπῆρχεν.","0.000865800865800866","0.303896103896104","0.000865800865800866","0.303896103896104","0.39047619047619"
"1798","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:4.78.3","ὥστε εἰ μὴ δυναστείᾳ μᾶλλον ἢ ἰσονομίᾳ ἐχρῶντο τὸ ἐγχώριον οἱ Θεσσαλοί, οὐκ ἄν ποτε προῆλθεν, ἐπεὶ καὶ τότε πορευομένῳ αὐτῷ ἀπαντήσαντες ἄλλοι τῶν τἀναντία τούτοις βουλομένων ἐπὶ τῷ Ἐνιπεῖ ποταμῷ ἐκώλυον καὶ ἀδικεῖν ἔφασαν ἄνευ τοῦ πάντων κοινοῦ πορευόμενον.","0.00132450331125828","0.597350993377483","0.0675496688741722","0.332450331125828","0.00132450331125828"
"1799","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:4.78.4","οἱ δὲ ἄγοντες οὔτε ἀκόντων ἔφασαν διάξειν, αἰφνίδιόν τε παραγενόμενον ξένοι ὄντες κομίζειν. ἔλεγε δὲ καὶ αὐτὸς ὁ Βρασίδας τῇ Θεσσαλῶν γῇ καὶ αὐτοῖς φίλος ὢν ἰέναι καὶ Ἀθηναίοις πολεμίοις οὖσι καὶ οὐκ ἐκείνοις ὅπλα ἐπιφέρειν, Θεσσαλοῖς τε οὐκ εἰδέναι καὶ Λακεδαιμονίοις ἔχθραν οὖσαν ὥστε τῇ ἀλλήλων γῇ μὴ χρῆσθαι, νῦν τε ἀκόντων ἐκείνων οὐκ ἂν προελθεῖν ʽοὐδὲ γὰρ ἂν δύνασθαἰ, οὐ μέντοι ἀξιοῦν γε εἴργεσθαι.","0.000643086816720257","0.515112540192926","0.000643086816720257","0.000643086816720257","0.482958199356913"
"1800","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:4.78.5","καὶ οἱ μὲν ἀκούσαντες ταῦτα ἀπῆλθον, ὁ δὲ κελευόντων τῶν ἀγωγῶν, πρίν τι πλέον ξυστῆναι τὸ κωλῦσον, ἐχώρει οὐδὲν ἐπισχὼν δρόμῳ. καὶ ταύτῃ μὲν τῇ ἡμέρᾳ, ᾗ ἐκ τῆς Μελιτείας ἀφώρμησεν, ἐς Φάρσαλόν τε ἐτέλεσε καὶ ἐστρατοπεδεύσατο ἐπὶ τῷ Ἀπιδανῷ ποταμῷ, ἐκεῖθεν δὲ ἐς Φάκιον, καὶ ἐξ αὐτοῦ ἐς Περραιβίαν.","0.771428571428571","0.0021978021978022","0.0021978021978022","0.0021978021978022","0.221978021978022"
"1801","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:4.78.6","ἀπὸ δὲ τούτου ἤδη οἱ μὲν τῶν Θεσσαλῶν ἀγωγοὶ πάλιν ἀπῆλθον, οἱ δὲ Περραιβοὶ αὐτόν, ὑπήκοοι ὄντες Θεσσαλῶν, κατέστησαν ἐς Δῖον τῆς Περδίκκου ἀρχῆς, ὃ ὑπὸ τῷ Ὀλύμπῳ Μακεδονίας πρὸς Θεσσαλοὺς πόλισμα κεῖται.","0.53587786259542","0.00152671755725191","0.00152671755725191","0.00152671755725191","0.459541984732824"
"1802","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:4.79.1","τούτῳ τῷ τρόπῳ Βρασίδας Θεσσαλίαν φθάσας διέδραμε πρίν τινα κωλύειν παρασκευάσασθαι, καὶ ἀφίκετο ὡς Περδίκκαν καὶ ἐς τὴν Χαλκιδικήν.","0.00246913580246914","0.00246913580246914","0.00246913580246914","0.00246913580246914","0.990123456790123"
"1803","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:4.79.2","ἐκ γὰρ τῆς Πελοποννήσου, ὡς τὰ τῶν Ἀθηναίων ηὐτύχει, δείσαντες οἵ τε ἐπὶ Θρᾴκης ἀφεστῶτες Ἀθηναίων καὶ Περδίκκας ἐξήγαγον τὸν στρατόν, οἱ μὲν Χαλκιδῆς νομίζοντες ἐπὶ σφᾶς πρῶτον ὁρμήσειν τοὺς Ἀθηναίους ʽκαὶ ἅμα αἱ πλησιόχωροι πόλεις αὐτῶν αἱ οὐκ ἀφεστηκυῖαι ξυνεπῆγον κρύφἀ, Περδίκκας δὲ πολέμιος μὲν οὐκ ὢν ἐκ τοῦ φανεροῦ, φοβούμενος δὲ καὶ αὐτὸς τὰ παλαιὰ διάφορα τῶν Ἀθηναίων καὶ μάλιστα βουλόμενος Ἀρραβαῖον τὸν Λυγκηστῶν βασιλέα παραστήσασθαι.","0.000995024875621891","0.000995024875621891","0.399004975124378","0.000995024875621891","0.598009950248756"
"1804","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:4.79.3","ξυνέβη δὲ αὐτοῖς, ὥστε ῥᾷον ἐκ τῆς Πελοποννήσου στρατὸν ἐξαγαγεῖν, ἡ τῶν Λακεδαιμονίων ἐν τῷ παρόντι κακοπραγία.","0.00327868852459016","0.822950819672131","0.00327868852459016","0.167213114754098","0.00327868852459016"
"1805","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:4.80.1","τῶν γὰρ Ἀθηναίων ἐγκειμένων τῇ Πελοποννήσῳ καὶ οὐχ ἥκιστα τῇ ἐκείνων γῇ ἤλπιζον ἀποτρέψειν αὐτοὺς μάλιστα, εἰ ἀντιπαραλυποῖεν πέμψαντες ἐπὶ τοὺς ξυμμάχους αὐτῶν στρατιάν, ἄλλως τε καὶ ἑτοίμων ὄντων τρέφειν τε καὶ ἐπὶ ἀποστάσει σφᾶς ἐπικαλουμένων.","0.662809917355372","0.00165289256198347","0.00165289256198347","0.166942148760331","0.166942148760331"
"1806","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:4.80.2","καὶ ἅμα τῶν Εἱλώτων βουλομένοις ἦν ἐπὶ προφάσει ἐκπέμψαι, μή τι πρὸς τὰ παρόντα τῆς Πύλου ἐχομένης νεωτερίσωσιν:","0.00246913580246914","0.00246913580246914","0.990123456790123","0.00246913580246914","0.00246913580246914"
"1807","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:4.80.3","ἐπεὶ καὶ τόδε ἔπραξαν φοβούμενοι αὐτῶν τὴν σκαιότητα καὶ τὸ πλῆθος ʽαἰεὶ γὰρ τὰ πολλὰ Λακεδαιμονίοις πρὸς τοὺς Εἵλωτας τῆς φυλακῆς πέρι μάλιστα καθειστήκεἰ: προεῖπον αὐτῶν ὅσοι ἀξιοῦσιν ἐν τοῖς πολέμοις γεγενῆσθαι σφίσιν ἄριστοι,κρίνεσθαι, ὡς ἐλευθερώσοντες, πεῖραν ποιούμενοι καὶ ἡγούμενοι τούτους σφίσιν ὑπὸ φρονήματος, οἵπερ καὶ ἠξίωσαν πρῶτος ἕκαστος ἐλευθεροῦσθαι, μάλιστα ἂν καὶ ἐπιθέσθαι.","0.000904977375565611","0.679638009049774","0.136651583710407","0.181900452488688","0.000904977375565611"
"1808","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:4.80.4","καὶ προκρίναντες ἐς δισχιλίους, οἱ μὲν ἐστεφανώσαντό τε καὶ τὰ ἱερὰ περιῆλθον ὡς ἠλευθερωμένοι, οἱ δὲ οὐ πολλῷ ὕστερον ἠφάνισάν τε αὐτοὺς καὶ οὐδεὶς ᾔσθετο ὅτῳ τρόπῳ ἕκαστος διεφθάρη.","0.167213114754098","0.00327868852459016","0.00327868852459016","0.822950819672131","0.00327868852459016"
"1809","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:4.80.5","καὶ τότε προθύμως τῷ Βρασίδᾳ αὐτῶν ξυνέπεμψαν ἑπτακοσίους ὁπλίτας, τοὺς δ᾽ ἄλλους ἐκ τῆς Πελοποννήσου μισθῷ πείσας ἐξήγαγεν.","0.566197183098592","0.0028169014084507","0.284507042253521","0.143661971830986","0.0028169014084507"
"1810","urn:cts:greekLit:tlg0003.tlg001.perseus-grc2:4.81.1","αὐτόν τε Βρασίδαν βουλόμενον μάλιστα Λακεδαιμόνιοι ἀπέστειλαν (προυθυμήθησαν δὲ καὶ οἱ Χαλκιδῆς), ἄνδρα ἔν τε τῇ Σπάρτῃ δοκοῦντα δραστήριον εἶναι ἐς τὰ πάντα καὶ ἐπειδὴ ἐξῆλθε πλείστου ἄξιον Λακεδαιμονίοις γενόμενον.","0.00152671755725191","0.154198473282443","0.841221374045802","0.00152671755725191","0.00152671755725191"
